#name1,name2,distance,forced_redirection
0_37,1_36,133,0
0_38,1_38,176,0
0_38,0_39,145,0
0_38,1_39,88,0
0_38,1_37,78,0
0_39,1_39,180,0
0_39,0_40,77,0
0_39,1_40,120,0
0_39,1_38,183,0
0_40,1_40,135,0
0_40,0_41,87,0
0_40,1_41,114,0
0_40,1_39,154,0
0_41,1_41,163,0
0_41,0_42,69,0
0_41,1_42,197,0
0_41,1_40,179,0
0_42,1_42,98,0
0_42,0_43,198,0
0_42,1_43,82,0
0_42,1_41,86,0
0_43,1_43,73,0
0_43,0_44,148,0
0_43,1_44,178,0
0_43,1_42,179,0
0_44,1_44,106,0
0_44,0_45,117,0
0_44,1_45,179,0
0_44,1_43,145,0
0_45,1_45,116,0
0_45,0_46,57,0
0_45,1_46,99,0
0_45,1_44,185,0
0_46,1_46,86,0
0_46,0_47,118,0
0_46,1_47,130,0
0_46,1_45,68,0
0_47,1_47,68,0
0_47,0_48,73,0
0_47,1_48,116,0
0_47,1_46,122,0
0_48,1_48,193,0
0_48,0_49,105,0
0_48,1_49,175,0
0_48,1_47,163,0
0_49,1_49,136,0
0_49,0_50,139,0
0_49,1_50,155,0
0_49,1_48,102,0
0_50,1_50,191,0
0_50,0_51,51,0
0_50,1_51,178,0
0_50,1_49,196,0
0_51,1_51,80,0
0_51,0_52,65,0
0_51,1_52,185,0
0_51,1_50,196,0
0_52,1_52,82,0
0_52,0_53,88,0
0_52,1_53,176,0
0_52,1_51,53,0
0_53,1_53,137,0
0_53,0_54,88,0
0_53,1_54,54,0
0_53,1_52,169,0
0_54,1_54,85,0
0_54,0_55,141,0
0_54,1_55,164,0
0_54,1_53,111,0
0_55,1_55,173,0
0_55,0_56,76,0
0_55,1_56,143,0
0_55,1_54,154,0
0_56,1_56,156,0
0_56,0_57,133,0
0_56,1_57,167,0
0_56,1_55,96,0
0_57,1_57,177,0
0_57,0_58,78,0
0_57,1_58,153,0
0_57,1_56,75,0
0_58,1_58,116,0
0_58,0_59,147,0
0_58,1_59,101,0
0_58,1_57,161,0
0_59,1_59,133,0
0_59,0_60,56,0
0_59,1_60,84,0
0_59,1_58,164,0
0_60,1_60,67,0
0_60,0_61,200,0
0_60,1_61,81,0
0_60,1_59,158,0
0_61,1_61,186,0
0_61,0_62,117,0
0_61,1_62,184,0
0_61,1_60,177,0
0_62,1_62,148,0
0_62,0_63,179,0
0_62,1_63,54,0
0_62,1_61,108,0
0_63,1_63,128,0
0_63,0_64,150,0
0_63,1_64,171,0
0_63,1_62,149,0
0_64,1_64,178,0
0_64,0_65,84,0
0_64,1_65,157,0
0_64,1_63,153,0
0_65,1_65,102,0
0_65,0_66,126,0
0_65,1_66,64,0
0_65,1_64,129,0
0_66,1_66,82,0
0_66,0_67,191,0
0_66,1_67,172,0
0_66,1_65,51,0
0_67,1_67,58,0
0_67,0_68,187,0
0_67,1_68,189,0
0_67,1_66,155,0
0_68,1_68,149,0
0_68,0_69,141,0
0_68,1_69,178,0
0_68,1_67,85,0
0_69,1_69,74,0
0_69,0_70,94,0
0_69,1_70,102,0
0_69,1_68,164,0
0_70,1_70,168,0
0_70,0_71,137,0
0_70,1_71,95,0
0_70,1_69,94,0
0_71,1_71,133,0
0_71,0_72,55,0
0_71,1_72,95,0
0_71,1_70,187,0
0_72,1_72,50,0
0_72,0_73,112,0
0_72,1_73,96,0
0_72,1_71,88,0
0_73,1_73,146,0
0_73,0_74,181,0
0_73,1_74,156,0
0_73,1_72,60,0
0_74,1_74,59,0
0_74,0_75,97,0
0_74,1_75,69,0
0_74,1_73,174,0
0_75,1_75,70,0
0_75,0_76,85,0
0_75,1_76,105,0
0_75,1_74,68,0
0_76,1_76,104,0
0_76,0_77,182,0
0_76,1_77,161,0
0_76,1_75,51,0
0_77,1_77,157,0
0_77,0_78,133,0
0_77,1_78,118,0
0_77,1_76,74,0
0_78,1_78,128,0
0_78,0_79,169,0
0_78,1_79,161,0
0_78,1_77,148,0
0_79,1_79,97,0
0_79,0_80,183,0
0_79,1_80,173,0
0_79,1_78,141,0
0_80,1_80,154,0
0_80,0_81,102,0
0_80,1_81,186,0
0_80,1_79,163,0
0_81,1_81,192,0
0_81,0_82,157,0
0_81,1_82,192,0
0_81,1_80,77,0
0_82,1_82,59,0
0_82,0_83,109,0
0_82,1_83,124,0
0_82,1_81,133,0
0_83,1_83,121,0
0_83,0_84,128,0
0_83,1_84,166,0
0_83,1_82,148,0
0_84,1_84,137,0
0_84,0_85,128,0
0_84,1_85,163,0
0_84,1_83,133,0
0_85,1_85,200,0
0_85,0_86,148,0
0_85,1_86,97,0
0_85,1_84,115,0
0_86,1_86,168,0
0_86,0_87,67,0
0_86,1_87,181,0
0_86,1_85,173,0
0_87,1_87,72,0
0_87,0_88,88,0
0_87,1_88,86,0
0_87,1_86,164,0
0_88,1_88,62,0
0_88,0_89,115,0
0_88,1_89,59,0
0_88,1_87,157,0
0_89,1_89,60,0
0_89,0_90,156,0
0_89,1_90,52,0
0_89,1_88,100,0
0_90,1_90,70,0
0_90,0_91,87,0
0_90,1_91,58,0
0_90,1_89,123,0
0_91,1_91,64,0
0_91,0_92,179,0
0_91,1_92,94,0
0_91,1_90,95,0
0_92,1_92,79,0
0_92,0_93,91,0
0_92,1_93,62,0
0_92,1_91,54,0
0_93,1_93,170,0
0_93,0_94,142,0
0_93,1_94,133,0
0_93,1_92,81,0
0_94,1_94,93,0
0_94,0_95,69,0
0_94,1_95,158,0
0_94,1_93,167,0
0_95,1_95,51,0
0_95,0_96,107,0
0_95,1_96,99,0
0_95,1_94,176,0
0_96,1_96,122,0
0_96,0_97,167,0
0_96,1_97,181,0
0_96,1_95,160,0
0_97,1_97,160,0
0_97,0_98,114,0
0_97,1_98,84,0
0_97,1_96,105,0
0_98,1_98,122,0
0_98,0_99,196,0
0_98,1_99,68,0
0_98,1_97,85,0
0_99,1_99,149,0
0_99,1_98,64,0
1_0,2_0,91,0
1_0,1_1,84,0
1_0,2_1,106,0
1_1,2_1,160,0
1_1,1_2,81,0
1_1,2_2,68,0
1_2,2_2,178,0
1_2,1_3,101,0
1_2,2_3,189,0
1_2,2_1,148,0
1_3,2_3,180,0
1_3,1_4,132,0
1_3,2_4,174,0
1_3,2_2,164,0
1_4,2_4,186,0
1_4,1_5,112,0
1_4,2_5,160,0
1_4,2_3,183,0
1_5,2_5,74,0
1_5,1_6,86,0
1_5,2_6,101,0
1_5,2_4,168,0
1_6,2_6,178,0
1_6,1_7,69,0
1_6,2_7,125,0
1_6,2_5,166,0
1_7,2_7,63,0
1_7,1_8,57,0
1_7,2_8,171,0
1_7,2_6,155,0
1_8,2_8,148,0
1_8,1_9,120,0
1_8,2_9,111,0
1_8,2_7,168,0
1_9,2_9,54,0
1_9,1_10,127,0
1_9,2_10,150,0
1_9,2_8,76,0
1_10,2_10,117,0
1_10,1_11,157,0
1_10,2_11,193,0
1_10,2_9,154,0
1_11,2_11,55,0
1_11,1_12,140,0
1_11,2_12,180,0
1_11,2_10,169,0
1_12,2_12,107,0
1_12,1_13,122,0
1_12,2_13,167,0
1_12,2_11,188,0
1_13,2_13,67,0
1_13,1_14,198,0
1_13,2_14,122,0
1_13,2_12,140,0
1_14,2_14,119,0
1_14,1_15,71,0
1_14,2_15,82,0
1_14,2_13,151,0
1_15,2_15,56,0
1_15,1_16,57,0
1_15,2_16,130,0
1_15,2_14,161,0
1_16,2_16,102,0
1_16,1_17,84,0
1_16,2_17,109,0
1_16,2_15,69,0
1_17,2_17,135,0
1_17,1_18,157,0
1_17,2_18,113,0
1_17,2_16,68,0
1_18,2_18,100,0
1_18,1_19,172,0
1_18,2_19,106,0
1_18,2_17,98,0
1_19,2_19,172,0
1_19,1_20,162,0
1_19,2_20,152,0
1_19,2_18,168,0
1_20,2_20,118,0
1_20,1_21,67,0
1_20,2_21,150,0
1_20,2_19,108,0
1_21,2_21,183,0
1_21,1_22,167,0
1_21,2_22,59,0
1_21,2_20,169,0
1_22,2_22,154,0
1_22,1_23,88,0
1_22,2_23,156,0
1_22,2_21,50,0
1_23,2_23,59,0
1_23,1_24,115,0
1_23,2_24,137,0
1_23,2_22,184,0
1_24,2_24,173,0
1_24,1_25,58,0
1_24,2_25,121,0
1_24,2_23,145,0
1_25,2_25,139,0
1_25,1_26,171,0
1_25,2_26,186,0
1_25,2_24,95,0
1_26,2_26,131,0
1_26,1_27,136,0
1_26,2_27,83,0
1_26,2_25,169,0
1_27,2_27,112,0
1_27,1_28,54,0
1_27,2_28,182,0
1_27,2_26,172,0
1_28,2_28,71,0
1_28,1_29,66,0
1_28,2_29,75,0
1_28,2_27,107,0
1_29,2_29,137,0
1_29,1_30,194,0
1_29,2_30,93,0
1_29,2_28,90,0
1_30,2_30,74,0
1_30,1_31,186,0
1_30,2_31,150,0
1_30,2_29,188,0
1_31,2_31,69,0
1_31,1_32,65,0
1_31,2_32,149,0
1_31,2_30,104,0
1_32,2_32,51,0
1_32,1_33,96,0
1_32,2_33,160,0
1_32,2_31,139,0
1_33,2_33,139,0
1_33,1_34,73,0
1_33,2_34,167,0
1_33,2_32,149,0
1_34,2_34,60,0
1_34,1_35,123,0
1_34,2_35,199,0
1_34,2_33,142,0
1_35,2_35,79,0
1_35,1_36,70,0
1_35,2_36,76,0
1_35,2_34,139,0
1_36,2_36,141,0
1_36,1_37,54,0
1_36,2_37,187,0
1_36,2_35,135,0
1_37,2_37,116,0
1_37,1_38,105,0
1_37,2_38,118,0
1_37,2_36,144,0
1_38,2_38,171,0
1_38,1_39,120,0
1_38,2_39,158,0
1_38,2_37,180,0
1_39,2_39,95,0
1_39,1_40,106,0
1_39,2_40,145,0
1_39,2_38,116,0
1_40,2_40,198,0
1_40,1_41,171,0
1_40,2_41,119,0
1_40,2_39,116,0
1_41,2_41,147,0
1_41,1_42,191,0
1_41,2_42,199,0
1_41,2_40,109,0
1_42,2_42,57,0
1_42,1_43,155,0
1_42,2_43,133,0
1_42,2_41,170,0
1_43,2_43,58,0
1_43,1_44,150,0
1_43,2_44,107,0
1_43,2_42,56,0
1_44,2_44,117,0
1_44,1_45,132,0
1_44,2_45,72,0
1_44,2_43,92,0
1_45,2_45,76,0
1_45,1_46,167,0
1_45,2_46,63,0
1_45,2_44,113,0
1_46,2_46,164,0
1_46,1_47,55,0
1_46,2_47,59,0
1_46,2_45,173,0
1_47,2_47,114,0
1_47,1_48,127,0
1_47,2_48,111,0
1_47,2_46,166,0
1_48,2_48,193,0
1_48,1_49,97,0
1_48,2_49,117,0
1_48,2_47,180,0
1_49,2_49,185,0
1_49,1_50,76,0
1_49,2_50,134,0
1_49,2_48,76,0
1_50,2_50,128,0
1_50,1_51,181,0
1_50,2_51,184,0
1_50,2_49,77,0
1_51,2_51,127,0
1_51,1_52,94,0
1_51,2_52,67,0
1_51,2_50,136,0
1_52,2_52,132,0
1_52,1_53,148,0
1_52,2_53,57,0
1_52,2_51,140,0
1_53,2_53,145,0
1_53,1_54,154,0
1_53,2_54,150,0
1_53,2_52,88,0
1_54,2_54,75,0
1_54,1_55,80,0
1_54,2_55,70,0
1_54,2_53,188,0
1_55,2_55,190,0
1_55,1_56,58,0
1_55,2_56,178,0
1_55,2_54,89,0
1_56,2_56,146,0
1_56,1_57,143,0
1_56,2_57,159,0
1_56,2_55,171,0
1_57,2_57,159,0
1_57,1_58,166,0
1_57,2_58,53,0
1_57,2_56,145,0
1_58,2_58,86,0
1_58,1_59,181,0
1_58,2_59,145,0
1_58,2_57,150,0
1_59,2_59,142,0
1_59,1_60,52,0
1_59,2_60,77,0
1_59,2_58,129,0
1_60,2_60,56,0
1_60,1_61,65,0
1_60,2_61,93,0
1_60,2_59,163,0
1_61,2_61,184,0
1_61,1_62,59,0
1_61,2_62,85,0
1_61,2_60,200,0
1_62,2_62,52,0
1_62,1_63,51,0
1_62,2_63,127,0
1_62,2_61,80,0
1_63,2_63,159,0
1_63,1_64,134,0
1_63,2_64,92,0
1_63,2_62,140,0
1_64,2_64,129,0
1_64,1_65,76,0
1_64,2_65,85,0
1_64,2_63,151,0
1_65,2_65,117,0
1_65,1_66,171,0
1_65,2_66,159,0
1_65,2_64,139,0
1_66,2_66,81,0
1_66,1_67,197,0
1_66,2_67,61,0
1_66,2_65,62,0
1_67,2_67,165,0
1_67,1_68,88,0
1_67,2_68,111,0
1_67,2_66,139,0
1_68,2_68,60,0
1_68,1_69,160,0
1_68,2_69,164,0
1_68,2_67,168,0
1_69,2_69,68,0
1_69,1_70,149,0
1_69,2_70,78,0
1_69,2_68,167,0
1_70,2_70,56,0
1_70,1_71,57,0
1_70,2_71,177,0
1_70,2_69,54,0
1_71,2_71,185,0
1_71,1_72,187,0
1_71,2_72,75,0
1_71,2_70,154,0
1_72,2_72,159,0
1_72,1_73,55,0
1_72,2_73,77,0
1_72,2_71,148,0
1_73,2_73,82,0
1_73,1_74,134,0
1_73,2_74,166,0
1_73,2_72,122,0
1_74,2_74,175,0
1_74,1_75,168,0
1_74,2_75,191,0
1_74,2_73,159,0
1_75,2_75,106,0
1_75,1_76,78,0
1_75,2_76,191,0
1_75,2_74,199,0
1_76,2_76,200,0
1_76,1_77,128,0
1_76,2_77,72,0
1_76,2_75,153,0
1_77,2_77,111,0
1_77,1_78,122,0
1_77,2_78,66,0
1_77,2_76,186,0
1_78,2_78,124,0
1_78,1_79,199,0
1_78,2_79,189,0
1_78,2_77,58,0
1_79,2_79,101,0
1_79,1_80,143,0
1_79,2_80,134,0
1_79,2_78,102,0
1_80,2_80,156,0
1_80,1_81,78,0
1_80,2_81,55,0
1_80,2_79,128,0
1_81,2_81,139,0
1_81,1_82,100,0
1_81,2_82,135,0
1_81,2_80,141,0
1_82,2_82,69,0
1_82,1_83,87,0
1_82,2_83,83,0
1_82,2_81,173,0
1_83,2_83,50,0
1_83,1_84,98,0
1_83,2_84,200,0
1_83,2_82,169,0
1_84,2_84,108,0
1_84,1_85,168,0
1_84,2_85,196,0
1_84,2_83,143,0
1_85,2_85,154,0
1_85,1_86,75,0
1_85,2_86,51,0
1_85,2_84,64,0
1_86,2_86,170,0
1_86,1_87,69,0
1_86,2_87,78,0
1_86,2_85,92,0
1_87,2_87,85,0
1_87,1_88,160,0
1_87,2_88,108,0
1_87,2_86,139,0
1_88,2_88,94,0
1_88,1_89,125,0
1_88,2_89,159,0
1_88,2_87,135,0
1_89,2_89,50,0
1_89,1_90,168,0
1_89,2_90,166,0
1_89,2_88,161,0
1_90,2_90,97,0
1_90,1_91,199,0
1_90,2_91,128,0
1_90,2_89,64,0
1_91,2_91,69,0
1_91,1_92,193,0
1_91,2_92,137,0
1_91,2_90,98,0
1_92,2_92,191,0
1_92,1_93,142,0
1_92,2_93,70,0
1_92,2_91,117,0
1_93,2_93,89,0
1_93,1_94,117,0
1_93,2_94,82,0
1_93,2_92,165,0
1_94,2_94,119,0
1_94,1_95,101,0
1_94,2_95,138,0
1_94,2_93,196,0
1_95,2_95,139,0
1_95,1_96,114,0
1_95,2_96,199,0
1_95,2_94,116,0
1_96,2_96,153,0
1_96,1_97,72,0
1_96,2_97,197,0
1_96,2_95,67,0
1_97,2_97,120,0
1_97,1_98,149,0
1_97,2_98,66,0
1_97,2_96,64,0
1_98,2_98,72,0
1_98,1_99,197,0
1_98,2_99,195,0
1_98,2_97,59,0
1_99,2_99,134,0
1_99,2_98,168,0
2_0,3_0,109,0
2_0,2_1,183,0
2_0,3_1,66,0
2_1,3_1,188,0
2_1,2_2,135,0
2_1,3_2,99,0
2_2,3_2,83,0
2_2,2_3,63,0
2_2,3_3,154,0
2_2,3_1,55,0
2_3,3_3,179,0
2_3,2_4,71,0
2_3,3_4,131,0
2_3,3_2,94,0
2_4,3_4,142,0
2_4,2_5,173,0
2_4,3_5,134,0
2_4,3_3,103,0
2_5,3_5,63,0
2_5,2_6,66,0
2_5,3_6,161,0
2_5,3_4,128,0
2_6,3_6,104,0
2_6,2_7,179,0
2_6,3_7,102,0
2_6,3_5,97,0
2_7,3_7,200,0
2_7,2_8,62,0
2_7,3_8,78,0
2_7,3_6,83,0
2_8,3_8,54,0
2_8,2_9,138,0
2_8,3_9,195,0
2_8,3_7,177,0
2_9,3_9,136,0
2_9,2_10,152,0
2_9,3_10,164,0
2_9,3_8,186,0
2_10,3_10,170,0
2_10,2_11,155,0
2_10,3_11,60,0
2_10,3_9,118,0
2_11,3_11,64,0
2_11,2_12,154,0
2_11,3_12,63,0
2_11,3_10,189,0
2_12,3_12,105,0
2_12,2_13,67,0
2_12,3_13,157,0
2_12,3_11,63,0
2_13,3_13,156,0
2_13,2_14,94,0
2_13,3_14,124,0
2_13,3_12,196,0
2_14,3_14,64,0
2_14,2_15,60,0
2_14,3_15,80,0
2_14,3_13,175,0
2_15,3_15,66,0
2_15,2_16,74,0
2_15,3_16,82,0
2_15,3_14,117,0
2_16,3_16,84,0
2_16,2_17,61,0
2_16,3_17,141,0
2_16,3_15,179,0
2_17,3_17,172,0
2_17,2_18,81,0
2_17,3_18,65,0
2_17,3_16,110,0
2_18,3_18,136,0
2_18,2_19,190,0
2_18,3_19,117,0
2_18,3_17,79,0
2_19,3_19,85,0
2_19,2_20,64,0
2_19,3_20,155,0
2_19,3_18,194,0
2_20,3_20,122,0
2_20,2_21,110,0
2_20,3_21,56,0
2_20,3_19,141,0
2_21,3_21,63,0
2_21,2_22,69,0
2_21,3_22,85,0
2_21,3_20,69,0
2_22,3_22,164,0
2_22,2_23,159,0
2_22,3_23,57,0
2_22,3_21,53,0
2_23,3_23,50,0
2_23,2_24,187,0
2_23,3_24,110,0
2_23,3_22,112,0
2_24,3_24,131,0
2_24,2_25,149,0
2_24,3_25,97,0
2_24,3_23,82,0
2_25,3_25,54,0
2_25,2_26,199,0
2_25,3_26,87,0
2_25,3_24,111,0
2_26,3_26,86,0
2_26,2_27,169,0
2_26,3_27,199,0
2_26,3_25,56,0
2_27,3_27,62,0
2_27,2_28,87,0
2_27,3_28,122,0
2_27,3_26,56,0
2_28,3_28,116,0
2_28,2_29,68,0
2_28,3_29,64,0
2_28,3_27,128,0
2_29,3_29,50,0
2_29,2_30,117,0
2_29,3_30,169,0
2_29,3_28,178,0
2_30,3_30,166,0
2_30,2_31,191,0
2_30,3_31,131,0
2_30,3_29,83,0
2_31,3_31,65,0
2_31,2_32,129,0
2_31,3_32,95,0
2_31,3_30,198,0
2_32,3_32,106,0
2_32,2_33,187,0
2_32,3_33,91,0
2_32,3_31,77,0
2_33,3_33,132,0
2_33,2_34,150,0
2_33,3_34,95,0
2_33,3_32,68,0
2_34,3_34,96,0
2_34,2_35,78,0
2_34,3_35,193,0
2_34,3_33,52,0
2_35,3_35,147,0
2_35,2_36,58,0
2_35,3_36,137,0
2_35,3_34,189,0
2_36,3_36,143,0
2_36,2_37,99,0
2_36,3_37,78,0
2_36,3_35,58,0
2_37,3_37,156,0
2_37,2_38,100,0
2_37,3_38,81,0
2_37,3_36,177,0
2_38,3_38,76,0
2_38,2_39,153,0
2_38,3_39,177,0
2_38,3_37,155,0
2_39,3_39,76,0
2_39,2_40,72,0
2_39,3_40,96,0
2_39,3_38,127,0
2_40,3_40,182,0
2_40,2_41,188,0
2_40,3_41,187,0
2_40,3_39,84,0
2_41,3_41,171,0
2_41,2_42,188,0
2_41,3_42,61,0
2_41,3_40,116,0
2_42,3_42,123,0
2_42,2_43,140,0
2_42,3_43,164,0
2_42,3_41,81,0
2_43,3_43,167,0
2_43,2_44,81,0
2_43,3_44,53,0
2_43,3_42,118,0
2_44,3_44,61,0
2_44,2_45,158,0
2_44,3_45,116,0
2_44,3_43,78,0
2_45,3_45,157,0
2_45,2_46,73,0
2_45,3_46,80,0
2_45,3_44,186,0
2_46,3_46,162,0
2_46,2_47,90,0
2_46,3_47,189,0
2_46,3_45,56,0
2_47,3_47,115,0
2_47,2_48,190,0
2_47,3_48,179,0
2_47,3_46,185,0
2_48,3_48,185,0
2_48,2_49,129,0
2_48,3_49,190,0
2_48,3_47,187,0
2_49,3_49,89,0
2_49,2_50,167,0
2_49,3_50,118,0
2_49,3_48,187,0
2_50,3_50,200,0
2_50,2_51,102,0
2_50,3_51,66,0
2_50,3_49,57,0
2_51,3_51,137,0
2_51,2_52,163,0
2_51,3_52,191,0
2_51,3_50,105,0
2_52,3_52,128,0
2_52,2_53,123,0
2_52,3_53,91,0
2_52,3_51,116,0
2_53,3_53,98,0
2_53,2_54,74,0
2_53,3_54,120,0
2_53,3_52,193,0
2_54,3_54,109,0
2_54,2_55,53,0
2_54,3_55,169,0
2_54,3_53,102,0
2_55,3_55,105,0
2_55,2_56,136,0
2_55,3_56,198,0
2_55,3_54,51,0
2_56,3_56,174,0
2_56,2_57,82,0
2_56,3_57,195,0
2_56,3_55,94,0
2_57,3_57,187,0
2_57,2_58,177,0
2_57,3_58,177,0
2_57,3_56,159,0
2_58,3_58,154,0
2_58,2_59,112,0
2_58,3_59,161,0
2_58,3_57,165,0
2_59,3_59,75,0
2_59,2_60,88,0
2_59,3_60,56,0
2_59,3_58,140,0
2_60,3_60,179,0
2_60,2_61,131,0
2_60,3_61,101,0
2_60,3_59,126,0
2_61,3_61,168,0
2_61,2_62,95,0
2_61,3_62,156,0
2_61,3_60,92,0
2_62,3_62,199,0
2_62,2_63,137,0
2_62,3_63,120,0
2_62,3_61,81,0
2_63,3_63,158,0
2_63,2_64,130,0
2_63,3_64,84,0
2_63,3_62,163,0
2_64,3_64,113,0
2_64,2_65,167,0
2_64,3_65,73,0
2_64,3_63,177,0
2_65,3_65,164,0
2_65,2_66,112,0
2_65,3_66,127,0
2_65,3_64,143,0
2_66,3_66,82,0
2_66,2_67,61,0
2_66,3_67,117,0
2_66,3_65,127,0
2_67,3_67,162,0
2_67,2_68,162,0
2_67,3_68,196,0
2_67,3_66,130,0
2_68,3_68,159,0
2_68,2_69,189,0
2_68,3_69,95,0
2_68,3_67,58,0
2_69,3_69,109,0
2_69,2_70,78,0
2_69,3_70,126,0
2_69,3_68,190,0
2_70,3_70,105,0
2_70,2_71,166,0
2_70,3_71,198,0
2_70,3_69,92,0
2_71,3_71,160,0
2_71,2_72,180,0
2_71,3_72,67,0
2_71,3_70,100,0
2_72,3_72,110,0
2_72,2_73,51,0
2_72,3_73,82,0
2_72,3_71,85,0
2_73,3_73,132,0
2_73,2_74,129,0
2_73,3_74,188,0
2_73,3_72,167,0
2_74,3_74,169,0
2_74,2_75,149,0
2_74,3_75,91,0
2_74,3_73,61,0
2_75,3_75,90,0
2_75,2_76,156,0
2_75,3_76,122,0
2_75,3_74,95,0
2_76,3_76,119,0
2_76,2_77,197,0
2_76,3_77,148,0
2_76,3_75,53,0
2_77,3_77,74,0
2_77,2_78,82,0
2_77,3_78,89,0
2_77,3_76,86,0
2_78,3_78,93,0
2_78,2_79,52,0
2_78,3_79,163,0
2_78,3_77,200,0
2_79,3_79,54,0
2_79,2_80,67,0
2_79,3_80,65,0
2_79,3_78,59,0
2_80,3_80,177,0
2_80,2_81,143,0
2_80,3_81,151,0
2_80,3_79,78,0
2_81,3_81,162,0
2_81,2_82,107,0
2_81,3_82,85,0
2_81,3_80,120,0
2_82,3_82,73,0
2_82,2_83,80,0
2_82,3_83,160,0
2_82,3_81,93,0
2_83,3_83,76,0
2_83,2_84,166,0
2_83,3_84,62,0
2_83,3_82,167,0
2_84,3_84,156,0
2_84,2_85,88,0
2_84,3_85,54,0
2_84,3_83,139,0
2_85,3_85,183,0
2_85,2_86,137,0
2_85,3_86,115,0
2_85,3_84,104,0
2_86,3_86,161,0
2_86,2_87,200,0
2_86,3_87,146,0
2_86,3_85,141,0
2_87,3_87,169,0
2_87,2_88,134,0
2_87,3_88,191,0
2_87,3_86,129,0
2_88,3_88,75,0
2_88,2_89,105,0
2_88,3_89,197,0
2_88,3_87,112,0
2_89,3_89,98,0
2_89,2_90,101,0
2_89,3_90,136,0
2_89,3_88,132,0
2_90,3_90,94,0
2_90,2_91,185,0
2_90,3_91,169,0
2_90,3_89,180,0
2_91,3_91,115,0
2_91,2_92,72,0
2_91,3_92,84,0
2_91,3_90,81,0
2_92,3_92,103,0
2_92,2_93,170,0
2_92,3_93,182,0
2_92,3_91,77,0
2_93,3_93,60,0
