#name1,name2,distance,forced_redirection
4_2,5_2,117,0
4_2,4_3,194,0
4_2,5_3,52,0
4_2,5_1,173,0
4_3,5_3,130,0
4_3,4_4,62,0
4_3,5_4,128,0
4_3,5_2,194,0
4_4,5_4,146,0
4_4,4_5,193,0
4_4,5_5,50,0
4_4,5_3,187,0
4_5,5_5,169,0
4_5,4_6,164,0
4_5,5_6,191,0
4_5,5_4,107,0
4_6,5_6,87,0
4_6,4_7,74,0
4_6,5_7,149,0
4_6,5_5,147,0
4_7,5_7,125,0
4_7,4_8,157,0
4_7,5_8,127,0
4_7,5_6,109,0
4_8,5_8,177,0
4_8,4_9,152,0
4_8,5_9,76,0
4_8,5_7,199,0
4_9,5_9,83,0
4_9,5_8,197,0
5_0,6_0,129,0
5_0,5_1,55,0
5_0,6_1,183,0
5_1,6_1,189,0
5_1,5_2,193,0
5_1,6_2,93,0
5_2,6_2,146,0
5_2,5_3,171,0
5_2,6_3,84,0
5_2,6_1,196,0
5_3,6_3,143,0
5_3,5_4,78,0
5_3,6_4,89,0
5_3,6_2,100,0
5_4,6_4,113,0
5_4,5_5,136,0
5_4,6_5,94,0
5_4,6_3,173,0
5_5,6_5,169,0
5_5,5_6,149,0
5_5,6_6,90,0
5_5,6_4,189,0
5_6,6_6,114,0
5_6,5_7,195,0
5_6,6_7,87,0
5_6,6_5,78,0
5_7,6_7,105,0
5_7,5_8,162,0
5_7,6_8,115,0
5_7,6_6,190,0
5_8,6_8,111,0
5_8,5_9,184,0
5_8,6_9,104,0
5_8,6_7,78,0
5_9,6_9,94,0
5_9,6_8,88,0
6_0,7_0,122,0
6_0,6_1,161,0
6_0,7_1,170,0
6_1,7_1,170,0
6_1,6_2,132,0
6_1,7_2,165,0
6_2,7_2,199,0
6_2,6_3,187,0
6_2,7_3,90,0
6_2,7_1,117,0
6_3,7_3,109,0
6_3,6_4,93,0
6_3,7_4,147,0
6_3,7_2,133,0
6_4,7_4,50,0
6_4,6_5,108,0
6_4,7_5,144,0
6_4,7_3,59,0
6_5,7_5,55,0
6_5,6_6,182,0
6_5,7_6,162,0
6_5,7_4,185,0
6_6,7_6,60,0
6_6,6_7,168,0
6_6,7_7,182,0
6_6,7_5,152,0
6_7,7_7,186,0
6_7,6_8,144,0
6_7,7_8,118,0
6_7,7_6,126,0
6_8,7_8,129,0
6_8,6_9,169,0
6_8,7_9,148,0
6_8,7_7,114,0
6_9,7_9,120,0
6_9,7_8,200,0
7_0,8_0,137,0
7_0,7_1,106,0
7_0,8_1,111,0
7_1,8_1,199,0
7_1,7_2,62,0
7_1,8_2,51,0
7_2,8_2,62,0
7_2,7_3,172,0
7_2,8_3,58,0
7_2,8_1,127,0
7_3,8_3,146,0
7_3,7_4,187,0
7_3,8_4,196,0
7_3,8_2,143,0
7_4,8_4,198,0
7_4,7_5,120,0
7_4,8_5,60,0
7_4,8_3,87,0
7_5,8_5,107,0
7_5,7_6,190,0
7_5,8_6,70,0
7_5,8_4,187,0
7_6,8_6,166,0
7_6,7_7,53,0
7_6,8_7,77,0
7_6,8_5,154,0
7_7,8_7,86,0
7_7,7_8,128,0
7_7,8_8,96,0
7_7,8_6,180,0
7_8,8_8,163,0
7_8,7_9,187,0
7_8,8_9,112,0
7_8,8_7,198,0
7_9,8_9,81,0
7_9,8_8,185,0
8_0,9_0,181,0
8_0,8_1,120,0
8_0,9_1,80,0
8_1,9_1,104,0
8_1,8_2,183,0
8_1,9_2,120,0
8_2,9_2,59,0
8_2,8_3,147,0
8_2,9_3,109,0
8_2,9_1,118,0
8_3,9_3,192,0
8_3,8_4,117,0
8_3,9_4,85,0
8_3,9_2,52,0
8_4,9_4,64,0
8_4,8_5,113,0
8_4,9_5,88,0
8_4,9_3,51,0
8_5,9_5,97,0
8_5,8_6,144,0
8_5,9_6,154,0
8_5,9_4,144,0
8_6,9_6,133,0
8_6,8_7,113,0
8_6,9_7,87,0
8_6,9_5,60,0
8_7,9_7,183,0
8_7,8_8,153,0
8_7,9_8,121,0
8_7,9_6,113,0
8_8,9_8,146,0
8_8,8_9,152,0
8_8,9_9,101,0
8_8,9_7,94,0
8_9,9_9,166,0
8_9,9_8,172,0
9_0,9_1,70,0
9_1,9_2,184,0
9_2,9_3,55,0
9_3,9_4,112,0
9_4,9_5,152,0
9_5,9_6,76,0
9_6,9_7,57,0
9_7,9_8,134,0
9_8,9_9,59,0
