#name1,name2,distance,forced_redirection
0_36,1_35,62,0
0_37,1_37,174,0
0_37,0_38,184,0
0_37,1_38,152,0
0_37,1_36,139,0
0_38,1_38,172,0
0_38,0_39,200,0
0_38,1_39,168,0
0_38,1_37,92,0
0_39,1_39,71,0
0_39,0_40,53,0
0_39,1_40,182,0
0_39,1_38,134,0
0_40,1_40,189,0
0_40,0_41,171,0
0_40,1_41,121,0
0_40,1_39,64,0
0_41,1_41,87,0
0_41,0_42,151,0
0_41,1_42,118,0
0_41,1_40,127,0
0_42,1_42,99,0
0_42,0_43,120,0
0_42,1_43,116,0
0_42,1_41,112,0
0_43,1_43,84,0
0_43,0_44,196,0
0_43,1_44,195,0
0_43,1_42,183,0
0_44,1_44,94,0
0_44,0_45,127,0
0_44,1_45,109,0
0_44,1_43,79,0
0_45,1_45,94,0
0_45,0_46,129,0
0_45,1_46,123,0
0_45,1_44,71,0
0_46,1_46,199,0
0_46,0_47,146,0
0_46,1_47,101,0
0_46,1_45,113,0
0_47,1_47,152,0
0_47,0_48,84,0
0_47,1_48,64,0
0_47,1_46,76,0
0_48,1_48,129,0
0_48,0_49,61,0
0_48,1_49,180,0
0_48,1_47,185,0
0_49,1_49,161,0
0_49,1_48,195,0
1_0,2_0,163,0
1_0,1_1,116,0
1_0,2_1,147,0
1_1,2_1,163,0
1_1,1_2,138,0
1_1,2_2,91,0
1_2,2_2,71,0
1_2,1_3,103,0
1_2,2_3,110,0
1_2,2_1,66,0
1_3,2_3,170,0
1_3,1_4,107,0
1_3,2_4,165,0
1_3,2_2,121,0
1_4,2_4,121,0
1_4,1_5,154,0
1_4,2_5,118,0
1_4,2_3,124,0
1_5,2_5,196,0
1_5,1_6,149,0
1_5,2_6,139,0
1_5,2_4,168,0
1_6,2_6,156,0
1_6,1_7,102,0
1_6,2_7,76,0
1_6,2_5,178,0
1_7,2_7,133,0
1_7,1_8,77,0
1_7,2_8,169,0
1_7,2_6,169,0
1_8,2_8,125,0
1_8,1_9,174,0
1_8,2_9,131,0
1_8,2_7,84,0
1_9,2_9,147,0
1_9,1_10,105,0
1_9,2_10,111,0
1_9,2_8,160,0
1_10,2_10,87,0
1_10,1_11,199,0
1_10,2_11,145,0
1_10,2_9,199,0
1_11,2_11,66,0
1_11,1_12,66,0
1_11,2_12,174,0
1_11,2_10,181,0
1_12,2_12,142,0
1_12,1_13,134,0
1_12,2_13,173,0
1_12,2_11,148,0
1_13,2_13,161,0
1_13,1_14,151,0
1_13,2_14,161,0
1_13,2_12,191,0
1_14,2_14,174,0
1_14,1_15,82,0
1_14,2_15,51,0
1_14,2_13,176,0
1_15,2_15,188,0
1_15,1_16,86,0
1_15,2_16,107,0
1_15,2_14,132,0
1_16,2_16,143,0
1_16,1_17,185,0
1_16,2_17,68,0
1_16,2_15,149,0
1_17,2_17,151,0
1_17,1_18,127,0
1_17,2_18,144,0
1_17,2_16,143,0
1_18,2_18,93,0
1_18,1_19,165,0
1_18,2_19,89,0
1_18,2_17,178,0
1_19,2_19,67,0
1_19,1_20,186,0
1_19,2_20,181,0
1_19,2_18,88,0
1_20,2_20,75,0
1_20,1_21,194,0
1_20,2_21,72,0
1_20,2_19,91,0
1_21,2_21,86,0
1_21,1_22,155,0
1_21,2_22,112,0
1_21,2_20,181,0
1_22,2_22,95,0
1_22,1_23,127,0
1_22,2_23,59,0
1_22,2_21,85,0
1_23,2_23,170,0
1_23,1_24,116,0
1_23,2_24,85,0
1_23,2_22,116,0
1_24,2_24,181,0
1_24,1_25,165,0
1_24,2_25,199,0
1_24,2_23,160,0
1_25,2_25,50,0
1_25,1_26,139,0
1_25,2_26,114,0
1_25,2_24,82,0
1_26,2_26,54,0
1_26,1_27,188,0
1_26,2_27,163,0
1_26,2_25,62,0
1_27,2_27,169,0
1_27,1_28,78,0
1_27,2_28,58,0
1_27,2_26,118,0
1_28,2_28,172,0
1_28,1_29,159,0
1_28,2_29,131,0
1_28,2_27,91,0
1_29,2_29,63,0
1_29,1_30,76,0
1_29,2_30,177,0
1_29,2_28,184,0
1_30,2_30,198,0
1_30,1_31,57,0
1_30,2_31,53,0
1_30,2_29,100,0
1_31,2_31,185,0
1_31,1_32,84,0
1_31,2_32,135,0
1_31,2_30,135,0
1_32,2_32,101,0
1_32,1_33,193,0
1_32,2_33,84,0
1_32,2_31,72,0
1_33,2_33,196,0
1_33,1_34,120,0
1_33,2_34,160,0
1_33,2_32,167,0
1_34,2_34,86,0
1_34,1_35,124,0
1_34,2_35,111,0
1_34,2_33,52,0
1_35,2_35,84,0
1_35,1_36,61,0
1_35,2_36,188,0
1_35,2_34,86,0
1_36,2_36,169,0
1_36,1_37,91,0
1_36,2_37,98,0
1_36,2_35,116,0
1_37,2_37,138,0
1_37,1_38,111,0
1_37,2_38,87,0
1_37,2_36,131,0
1_38,2_38,155,0
1_38,1_39,87,0
1_38,2_39,89,0
1_38,2_37,91,0
1_39,2_39,157,0
1_39,1_40,137,0
1_39,2_40,169,0
1_39,2_38,134,0
1_40,2_40,118,0
1_40,1_41,110,0
1_40,2_41,52,0
1_40,2_39,161,0
1_41,2_41,55,0
1_41,1_42,191,0
1_41,2_42,176,0
1_41,2_40,56,0
1_42,2_42,147,0
1_42,1_43,165,0
1_42,2_43,116,0
1_42,2_41,138,0
1_43,2_43,195,0
1_43,1_44,97,0
1_43,2_44,137,0
1_43,2_42,69,0
1_44,2_44,183,0
1_44,1_45,51,0
1_44,2_45,55,0
1_44,2_43,126,0
1_45,2_45,92,0
1_45,1_46,54,0
1_45,2_46,166,0
1_45,2_44,109,0
1_46,2_46,100,0
1_46,1_47,139,0
1_46,2_47,146,0
1_46,2_45,57,0
1_47,2_47,184,0
1_47,1_48,197,0
1_47,2_48,142,0
1_47,2_46,63,0
1_48,2_48,118,0
1_48,1_49,115,0
1_48,2_49,58,0
1_48,2_47,192,0
1_49,2_49,164,0
1_49,2_48,164,0
2_0,3_0,195,0
2_0,2_1,129,0
2_0,3_1,51,0
2_1,3_1,194,0
2_1,2_2,56,0
2_1,3_2,85,0
2_2,3_2,99,0
2_2,2_3,50,0
2_2,3_3,71,0
2_2,3_1,114,0
2_3,3_3,166,0
2_3,2_4,110,0
2_3,3_4,73,0
2_3,3_2,169,0
2_4,3_4,160,0
2_4,2_5,119,0
2_4,3_5,113,0
2_4,3_3,63,0
2_5,3_5,86,0
2_5,2_6,176,0
2_5,3_6,142,0
2_5,3_4,50,0
2_6,3_6,97,0
2_6,2_7,183,0
2_6,3_7,98,0
2_6,3_5,119,0
2_7,3_7,93,0
2_7,2_8,112,0
2_7,3_8,150,0
2_7,3_6,68,0
2_8,3_8,69,0
2_8,2_9,55,0
2_8,3_9,111,0
2_8,3_7,135,0
2_9,3_9,67,0
2_9,2_10,179,0
2_9,3_10,175,0
2_9,3_8,146,0
2_10,3_10,143,0
2_10,2_11,181,0
2_10,3_11,182,0
2_10,3_9,192,0
2_11,3_11,174,0
2_11,2_12,125,0
2_11,3_12,108,0
2_11,3_10,62,0
2_12,3_12,73,0
2_12,2_13,194,0
2_12,3_13,185,0
2_12,3_11,56,0
2_13,3_13,92,0
2_13,2_14,177,0
2_13,3_14,165,0
2_13,3_12,149,0
2_14,3_14,110,0
2_14,2_15,108,0
2_14,3_15,96,0
2_14,3_13,145,0
2_15,3_15,56,0
2_15,2_16,149,0
2_15,3_16,67,0
2_15,3_14,68,0
2_16,3_16,68,0
2_16,2_17,73,0
2_16,3_17,199,0
2_16,3_15,158,0
2_17,3_17,136,0
2_17,2_18,65,0
2_17,3_18,176,0
2_17,3_16,182,0
2_18,3_18,108,0
2_18,2_19,122,0
2_18,3_19,75,0
2_18,3_17,122,0
2_19,3_19,87,0
2_19,2_20,193,0
2_19,3_20,177,0
2_19,3_18,129,0
2_20,3_20,76,0
2_20,2_21,142,0
2_20,3_21,105,0
2_20,3_19,105,0
2_21,3_21,116,0
2_21,2_22,165,0
2_21,3_22,74,0
2_21,3_20,200,0
2_22,3_22,168,0
2_22,2_23,170,0
2_22,3_23,134,0
2_22,3_21,140,0
2_23,3_23,130,0
2_23,2_24,83,0
2_23,3_24,128,0
2_23,3_22,71,0
2_24,3_24,69,0
2_24,2_25,117,0
2_24,3_25,73,0
2_24,3_23,144,0
2_25,3_25,146,0
2_25,2_26,182,0
2_25,3_26,135,0
2_25,3_24,137,0
2_26,3_26,192,0
2_26,2_27,59,0
2_26,3_27,186,0
2_26,3_25,131,0
2_27,3_27,194,0
2_27,2_28,177,0
2_27,3_28,62,0
2_27,3_26,107,0
2_28,3_28,144,0
2_28,2_29,83,0
2_28,3_29,50,0
2_28,3_27,167,0
2_29,3_29,165,0
2_29,2_30,155,0
2_29,3_30,128,0
2_29,3_28,61,0
2_30,3_30,106,0
2_30,2_31,81,0
2_30,3_31,161,0
2_30,3_29,173,0
2_31,3_31,118,0
2_31,2_32,164,0
2_31,3_32,161,0
2_31,3_30,177,0
2_32,3_32,125,0
2_32,2_33,137,0
2_32,3_33,124,0
2_32,3_31,148,0
2_33,3_33,61,0
2_33,2_34,123,0
2_33,3_34,143,0
2_33,3_32,171,0
2_34,3_34,96,0
2_34,2_35,190,0
2_34,3_35,85,0
2_34,3_33,151,0
2_35,3_35,54,0
2_35,2_36,191,0
2_35,3_36,99,0
2_35,3_34,154,0
2_36,3_36,84,0
2_36,2_37,72,0
2_36,3_37,53,0
2_36,3_35,198,0
2_37,3_37,148,0
2_37,2_38,80,0
2_37,3_38,78,0
2_37,3_36,93,0
2_38,3_38,189,0
2_38,2_39,61,0
2_38,3_39,185,0
2_38,3_37,128,0
2_39,3_39,111,0
2_39,2_40,128,0
2_39,3_40,94,0
2_39,3_38,123,0
2_40,3_40,57,0
2_40,2_41,148,0
2_40,3_41,104,0
2_40,3_39,82,0
2_41,3_41,176,0
2_41,2_42,58,0
2_41,3_42,103,0
2_41,3_40,109,0
2_42,3_42,155,0
2_42,2_43,149,0
2_42,3_43,135,0
2_42,3_41,57,0
2_43,3_43,56,0
2_43,2_44,57,0
2_43,3_44,72,0
2_43,3_42,154,0
2_44,3_44,155,0
2_44,2_45,96,0
2_44,3_45,128,0
2_44,3_43,134,0
2_45,3_45,67,0
2_45,2_46,84,0
2_45,3_46,131,0
2_45,3_44,197,0
2_46,3_46,58,0
2_46,2_47,149,0
2_46,3_47,179,0
2_46,3_45,170,0
2_47,3_47,119,0
2_47,2_48,200,0
2_47,3_48,143,0
2_47,3_46,57,0
2_48,3_48,194,0
2_48,2_49,192,0
2_48,3_49,93,0
2_48,3_47,153,0
2_49,3_49,139,0
2_49,3_48,110,0
3_0,4_0,145,0
3_0,3_1,179,0
3_0,4_1,137,0
3_1,4_1,199,0
3_1,3_2,129,0
3_1,4_2,156,0
3_2,4_2,68,0
3_2,3_3,131,0
3_2,4_3,75,0
3_2,4_1,168,0
3_3,4_3,101,0
3_3,3_4,87,0
3_3,4_4,199,0
3_3,4_2,164,0
3_4,4_4,135,0
3_4,3_5,200,0
3_4,4_5,108,0
3_4,4_3,56,0
3_5,4_5,124,0
3_5,3_6,93,0
3_5,4_6,56,0
3_5,4_4,66,0
3_6,4_6,180,0
3_6,3_7,63,0
3_6,4_7,151,0
3_6,4_5,125,0
3_7,4_7,198,0
3_7,3_8,117,0
3_7,4_8,167,0
3_7,4_6,52,0
3_8,4_8,128,0
3_8,3_9,166,0
3_8,4_9,52,0
3_8,4_7,167,0
3_9,4_9,199,0
3_9,3_10,139,0
3_9,4_10,113,0
3_9,4_8,183,0
3_10,4_10,124,0
3_10,3_11,79,0
3_10,4_11,176,0
3_10,4_9,62,0
3_11,4_11,51,0
3_11,3_12,163,0
3_11,4_12,65,0
3_11,4_10,184,0
3_12,4_12,190,0
3_12,3_13,104,0
3_12,4_13,121,0
3_12,4_11,144,0
3_13,4_13,72,0
3_13,3_14,141,0
3_13,4_14,194,0
3_13,4_12,108,0
3_14,4_14,164,0
3_14,3_15,136,0
3_14,4_15,105,0
3_14,4_13,59,0
3_15,4_15,80,0
3_15,3_16,63,0
3_15,4_16,166,0
3_15,4_14,113,0
3_16,4_16,64,0
3_16,3_17,55,0
3_16,4_17,188,0
3_16,4_15,199,0
3_17,4_17,192,0
3_17,3_18,182,0
3_17,4_18,58,0
3_17,4_16,197,0
3_18,4_18,187,0
3_18,3_19,54,0
3_18,4_19,62,0
3_18,4_17,160,0
3_19,4_19,158,0
3_19,3_20,86,0
3_19,4_20,198,0
3_19,4_18,69,0
3_20,4_20,59,0
3_20,3_21,149,0
3_20,4_21,64,0
3_20,4_19,76,0
3_21,4_21,79,0
3_21,3_22,90,0
3_21,4_22,182,0
3_21,4_20,83,0
3_22,4_22,175,0
3_22,3_23,187,0
3_22,4_23,198,0
3_22,4_21,138,0
3_23,4_23,113,0
3_23,3_24,71,0
3_23,4_24,74,0
3_23,4_22,58,0
3_24,4_24,84,0
3_24,3_25,145,0
3_24,4_25,120,0
3_24,4_23,139,0
3_25,4_25,51,0
3_25,3_26,163,0
3_25,4_26,138,0
3_25,4_24,136,0
3_26,4_26,56,0
3_26,3_27,157,0
3_26,4_27,56,0
3_26,4_25,91,0
3_27,4_27,174,0
3_27,3_28,175,0
3_27,4_28,186,0
3_27,4_26,192,0
3_28,4_28,76,0
3_28,3_29,70,0
3_28,4_29,190,0
3_28,4_27,90,0
3_29,4_29,83,0
3_29,3_30,122,0
3_29,4_30,173,0
3_29,4_28,187,0
3_30,4_30,189,0
3_30,3_31,116,0
3_30,4_31,175,0
3_30,4_29,75,0
3_31,4_31,88,0
3_31,3_32,175,0
3_31,4_32,88,0
3_31,4_30,162,0
3_32,4_32,116,0
3_32,3_33,158,0
3_32,4_33,75,0
3_32,4_31,55,0
3_33,4_33,62,0
3_33,3_34,90,0
3_33,4_34,53,0
3_33,4_32,178,0
3_34,4_34,62,0
3_34,3_35,51,0
3_34,4_35,127,0
3_34,4_33,182,0
3_35,4_35,164,0
3_35,3_36,134,0
3_35,4_36,163,0
3_35,4_34,64,0
3_36,4_36,162,0
3_36,3_37,152,0
3_36,4_37,182,0
3_36,4_35,66,0
3_37,4_37,153,0
3_37,3_38,142,0
3_37,4_38,142,0
3_37,4_36,160,0
3_38,4_38,186,0
3_38,3_39,70,0
3_38,4_39,71,0
3_38,4_37,68,0
3_39,4_39,143,0
3_39,3_40,88,0
3_39,4_40,177,0
3_39,4_38,64,0
3_40,4_40,187,0
3_40,3_41,169,0
3_40,4_41,184,0
3_40,4_39,76,0
3_41,4_41,124,0
3_41,3_42,82,0
3_41,4_42,168,0
3_41,4_40,190,0
3_42,4_42,82,0
3_42,3_43,146,0
3_42,4_43,158,0
3_42,4_41,87,0
3_43,4_43,139,0
3_43,3_44,88,0
3_43,4_44,81,0
3_43,4_42,113,0
3_44,4_44,196,0
3_44,3_45,184,0
3_44,4_45,155,0
3_44,4_43,106,0
3_45,4_45,124,0
3_45,3_46,159,0
3_45,4_46,151,0
3_45,4_44,82,0
3_46,4_46,183,0
3_46,3_47,135,0
3_46,4_47,130,0
3_46,4_45,172,0
3_47,4_47,137,0
3_47,3_48,154,0
3_47,4_48,169,0
3_47,4_46,77,0
3_48,4_48,84,0
3_48,3_49,123,0
3_48,4_49,134,0
3_48,4_47,108,0
3_49,4_49,131,0
3_49,4_48,52,0
4_0,5_0,133,0
4_0,4_1,171,0
4_0,5_1,125,0
4_1,5_1,149,0
4_1,4_2,75,0
4_1,5_2,105,0
4_2,5_2,186,0
4_2,4_3,161,0
4_2,5_3,102,0
4_2,5_1,198,0
4_3,5_3,102,0
4_3,4_4,82,0
4_3,5_4,187,0
4_3,5_2,154,0
4_4,5_4,61,0
4_4,4_5,58,0
4_4,5_5,188,0
4_4,5_3,112,0
4_5,5_5,123,0
4_5,4_6,151,0
4_5,5_6,53,0
4_5,5_4,191,0
4_6,5_6,56,0
4_6,4_7,115,0
4_6,5_7,145,0
4_6,5_5,56,0
4_7,5_7,108,0
4_7,4_8,169,0
4_7,5_8,140,0
4_7,5_6,113,0
4_8,5_8,172,0
4_8,4_9,166,0
4_8,5_9,96,0
4_8,5_7,105,0
4_9,5_9,138,0
4_9,4_10,170,0
4_9,5_10,78,0
4_9,5_8,96,0
4_10,5_10,94,0
4_10,4_11,132,0
4_10,5_11,72,0
4_10,5_9,197,0
4_11,5_11,58,0
4_11,4_12,143,0
4_11,5_12,154,0
4_11,5_10,174,0
4_12,5_12,93,0
4_12,4_13,145,0
4_12,5_13,197,0
4_12,5_11,151,0
4_13,5_13,163,0
4_13,4_14,52,0
4_13,5_14,152,0
4_13,5_12,99,0
4_14,5_14,104,0
4_14,4_15,153,0
4_14,5_15,177,0
4_14,5_13,189,0
4_15,5_15,117,0
4_15,4_16,166,0
4_15,5_16,95,0
4_15,5_14,64,0
4_16,5_16,63,0
4_16,4_17,185,0
4_16,5_17,67,0
4_16,5_15,174,0
4_17,5_17,133,0
4_17,4_18,59,0
4_17,5_18,129,0
4_17,5_16,64,0
4_18,5_18,63,0
4_18,4_19,110,0
4_18,5_19,90,0
4_18,5_17,67,0
4_19,5_19,143,0
4_19,4_20,147,0
4_19,5_20,187,0
4_19,5_18,84,0
4_20,5_20,147,0
4_20,4_21,77,0
4_20,5_21,52,0
4_20,5_19,58,0
4_21,5_21,130,0
4_21,4_22,119,0
4_21,5_22,188,0
4_21,5_20,66,0
4_22,5_22,159,0
4_22,4_23,68,0
4_22,5_23,199,0
4_22,5_21,62,0
4_23,5_23,183,0
4_23,4_24,83,0
4_23,5_24,90,0
4_23,5_22,144,0
4_24,5_24,195,0
4_24,4_25,59,0
4_24,5_25,50,0
4_24,5_23,58,0
4_25,5_25,83,0
4_25,4_26,197,0
4_25,5_26,165,0
4_25,5_24,169,0
4_26,5_26,166,0
4_26,4_27,87,0
4_26,5_27,187,0
4_26,5_25,185,0
4_27,5_27,55,0
4_27,4_28,178,0
4_27,5_28,195,0
4_27,5_26,142,0
4_28,5_28,168,0
4_28,4_29,52,0
4_28,5_29,199,0
4_28,5_27,59,0
4_29,5_29,74,0
4_29,4_30,195,0
4_29,5_30,144,0
4_29,5_28,107,0
4_30,5_30,78,0
4_30,4_31,173,0
4_30,5_31,166,0
4_30,5_29,134,0
4_31,5_31,103,0
4_31,4_32,143,0
4_31,5_32,150,0
4_31,5_30,170,0
4_32,5_32,172,0
4_32,4_33,94,0
4_32,5_33,61,0
4_32,5_31,126,0
4_33,5_33,92,0
4_33,4_34,140,0
4_33,5_34,121,0
4_33,5_32,184,0
4_34,5_34,135,0
4_34,4_35,82,0
4_34,5_35,169,0
4_34,5_33,187,0
4_35,5_35,199,0
4_35,4_36,90,0
4_35,5_36,77,0
4_35,5_34,56,0
4_36,5_36,193,0
4_36,4_37,93,0
4_36,5_37,72,0
4_36,5_35,137,0
4_37,5_37,74,0
4_37,4_38,189,0
4_37,5_38,102,0
4_37,5_36,83,0
4_38,5_38,99,0
4_38,4_39,108,0
4_38,5_39,186,0
4_38,5_37,81,0
4_39,5_39,72,0
4_39,4_40,196,0
4_39,5_40,158,0
4_39,5_38,59,0
4_40,5_40,84,0
4_40,4_41,196,0
4_40,5_41,58,0
4_40,5_39,160,0
4_41,5_41,56,0
4_41,4_42,114,0
4_41,5_42,172,0
4_41,5_40,60,0
4_42,5_42,145,0
4_42,4_43,76,0
4_42,5_43,153,0
4_42,5_41,118,0
4_43,5_43,125,0
4_43,4_44,159,0
4_43,5_44,91,0
4_43,5_42,66,0
4_44,5_44,198,0
4_44,4_45,91,0
4_44,5_45,170,0
4_44,5_43,181,0
4_45,5_45,197,0
4_45,4_46,94,0
4_45,5_46,117,0
4_45,5_44,140,0
4_46,5_46,98,0
4_46,4_47,64,0
4_46,5_47,165,0
4_46,5_45,66,0
4_47,5_47,149,0
4_47,4_48,184,0
4_47,5_48,167,0
4_47,5_46,76,0
4_48,5_48,175,0
4_48,4_49,98,0
4_48,5_49,175,0
4_48,5_47,167,0
4_49,5_49,65,0
4_49,5_48,93,0
5_0,6_0,160,0
5_0,5_1,67,0
5_0,6_1,194,0
5_1,6_1,199,0
5_1,5_2,193,0
5_1,6_2,149,0
5_2,6_2,67,0
5_2,5_3,82,0
5_2,6_3,150,0
5_2,6_1,128,0
5_3,6_3,129,0
5_3,5_4,138,0
5_3,6_4,110,0
5_3,6_2,158,0
5_4,6_4,85,0
5_4,5_5,105,0
5_4,6_5,194,0
5_4,6_3,96,0
5_5,6_5,116,0
5_5,5_6,113,0
5_5,6_6,83,0
5_5,6_4,96,0
5_6,6_6,156,0
5_6,5_7,118,0
5_6,6_7,111,0
5_6,6_5,116,0
5_7,6_7,183,0
5_7,5_8,139,0
5_7,6_8,55,0
5_7,6_6,174,0
5_8,6_8,63,0
5_8,5_9,73,0
5_8,6_9,78,0
5_8,6_7,115,0
5_9,6_9,102,0
5_9,5_10,137,0
5_9,6_10,60,0
5_9,6_8,144,0
5_10,6_10,168,0
5_10,5_11,136,0
5_10,6_11,141,0
5_10,6_9,76,0
5_11,6_11,128,0
5_11,5_12,152,0
5_11,6_12,133,0
5_11,6_10,65,0
5_12,6_12,75,0
5_12,5_13,198,0
5_12,6_13,152,0
5_12,6_11,117,0
5_13,6_13,193,0
5_13,5_14,93,0
5_13,6_14,58,0
5_13,6_12,157,0
5_14,6_14,109,0
5_14,5_15,100,0
5_14,6_15,72,0
5_14,6_13,55,0
5_15,6_15,196,0
5_15,5_16,58,0
5_15,6_16,53,0
5_15,6_14,154,0
5_16,6_16,103,0
5_16,5_17,97,0
5_16,6_17,194,0
5_16,6_15,105,0
5_17,6_17,193,0
5_17,5_18,97,0
5_17,6_18,99,0
5_17,6_16,120,0
5_18,6_18,195,0
5_18,5_19,54,0
5_18,6_19,133,0
5_18,6_17,166,0
5_19,6_19,130,0
5_19,5_20,57,0
5_19,6_20,175,0
5_19,6_18,146,0
5_20,6_20,164,0
5_20,5_21,168,0
5_20,6_21,117,0
5_20,6_19,109,0
5_21,6_21,89,0
5_21,5_22,145,0
5_21,6_22,127,0
5_21,6_20,171,0
5_22,6_22,75,0
5_22,5_23,175,0
5_22,6_23,116,0
5_22,6_21,87,0
5_23,6_23,175,0
5_23,5_24,70,0
5_23,6_24,86,0
5_23,6_22,190,0
5_24,6_24,111,0
5_24,5_25,142,0
5_24,6_25,159,0
5_24,6_23,71,0
5_25,6_25,162,0
5_25,5_26,87,0
5_25,6_26,127,0
5_25,6_24,134,0
5_26,6_26,162,0
5_26,5_27,116,0
5_26,6_27,79,0
5_26,6_25,124,0
5_27,6_27,100,0
5_27,5_28,145,0
5_27,6_28,197,0
5_27,6_26,136,0
5_28,6_28,162,0
5_28,5_29,75,0
5_28,6_29,117,0
5_28,6_27,107,0
5_29,6_29,106,0
5_29,5_30,58,0
5_29,6_30,139,0
5_29,6_28,91,0
5_30,6_30,180,0
5_30,5_31,97,0
5_30,6_31,155,0
5_30,6_29,76,0
5_31,6_31,200,0
5_31,5_32,58,0
5_31,6_32,115,0
5_31,6_30,97,0
5_32,6_32,147,0
5_32,5_33,67,0
5_32,6_33,175,0
5_32,6_31,114,0
5_33,6_33,164,0
5_33,5_34,100,0
5_33,6_34,178,0
5_33,6_32,183,0
5_34,6_34,142,0
5_34,5_35,149,0
5_34,6_35,191,0
5_34,6_33,89,0
5_35,6_35,74,0
5_35,5_36,77,0
5_35,6_36,75,0
5_35,6_34,167,0
5_36,6_36,170,0
5_36,5_37,80,0
5_36,6_37,190,0
5_36,6_35,106,0
5_37,6_37,112,0
5_37,5_38,149,0
5_37,6_38,60,0
5_37,6_36,100,0
5_38,6_38,175,0
5_38,5_39,140,0
5_38,6_39,91,0
5_38,6_37,131,0
5_39,6_39,162,0
5_39,5_40,109,0
5_39,6_40,122,0
5_39,6_38,66,0
5_40,6_40,170,0
5_40,5_41,149,0
5_40,6_41,185,0
5_40,6_39,138,0
5_41,6_41,198,0
5_41,5_42,66,0
5_41,6_42,69,0
5_41,6_40,105,0
5_42,6_42,118,0
5_42,5_43,180,0
5_42,6_43,78,0
5_42,6_41,80,0
5_43,6_43,66,0
5_43,5_44,77,0
5_43,6_44,159,0
5_43,6_42,191,0
5_44,6_44,150,0
5_44,5_45,168,0
5_44,6_45,144,0
5_44,6_43,62,0
5_45,6_45,198,0
5_45,5_46,57,0
5_45,6_46,195,0
5_45,6_44,176,0
5_46,6_46,103,0
